sasdate;date_key;word_date;date;year;quarter;month;day_of_month;week;day_of_week;weekday;month_and_year;holiday;timezone_id;timezone;timezone_offset
23149;51923;19-05-2023;05/19/2023;2023;2;5;19;20;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23150;52023;20-05-2023;05/20/2023;2023;2;5;20;20;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23151;52123;21-05-2023;05/21/2023;2023;2;5;21;21;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23152;52223;22-05-2023;05/22/2023;2023;2;5;22;21;Mon;2;01-01-1960;VICTORIA;ETC/GMT+7;GMT-07:00;-25200
23153;52323;23-05-2023;05/23/2023;2023;2;5;23;21;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23154;52423;24-05-2023;05/24/2023;2023;2;5;24;21;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23155;52523;25-05-2023;05/25/2023;2023;2;5;25;21;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23156;52623;26-05-2023;05/26/2023;2023;2;5;26;21;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23157;52723;27-05-2023;05/27/2023;2023;2;5;27;21;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23158;52823;28-05-2023;05/28/2023;2023;2;5;28;22;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23159;52923;29-05-2023;05/29/2023;2023;2;5;29;22;Mon;2;01-01-1960;MEMORIAL;ETC/GMT+7;GMT-07:00;-25200
23160;53023;30-05-2023;05/30/2023;2023;2;5;30;22;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23161;53123;31-05-2023;05/31/2023;2023;2;5;31;22;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23162;60123;01-06-2023;06-01-2023;2023;2;6;1;22;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23163;60223;02-06-2023;06-02-2023;2023;2;6;2;22;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23164;60323;03-06-2023;06-03-2023;2023;2;6;3;22;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23165;60423;04-06-2023;06-04-2023;2023;2;6;4;23;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23166;60523;05-06-2023;06-05-2023;2023;2;6;5;23;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23167;60623;06-06-2023;06-06-2023;2023;2;6;6;23;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23168;60723;07-06-2023;06-07-2023;2023;2;6;7;23;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23169;60823;08-06-2023;06-08-2023;2023;2;6;8;23;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23170;60923;09-06-2023;06-09-2023;2023;2;6;9;23;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23171;61023;10-06-2023;06-10-2023;2023;2;6;10;23;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23172;61123;11-06-2023;06-11-2023;2023;2;6;11;24;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23173;61223;12-06-2023;06-12-2023;2023;2;6;12;24;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23174;61323;13-06-2023;06/13/2023;2023;2;6;13;24;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23175;61423;14-06-2023;06/14/2023;2023;2;6;14;24;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23176;61523;15-06-2023;06/15/2023;2023;2;6;15;24;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23177;61623;16-06-2023;06/16/2023;2023;2;6;16;24;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23178;61723;17-06-2023;06/17/2023;2023;2;6;17;24;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23179;61823;18-06-2023;06/18/2023;2023;2;6;18;25;Sun;1;01-01-1960;FATHERS;ETC/GMT+7;GMT-07:00;-25200
23180;61923;19-06-2023;06/19/2023;2023;2;6;19;25;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23181;62023;20-06-2023;06/20/2023;2023;2;6;20;25;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23182;62123;21-06-2023;06/21/2023;2023;2;6;21;25;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23183;62223;22-06-2023;06/22/2023;2023;2;6;22;25;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23184;62323;23-06-2023;06/23/2023;2023;2;6;23;25;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23185;62423;24-06-2023;06/24/2023;2023;2;6;24;25;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23186;62523;25-06-2023;06/25/2023;2023;2;6;25;26;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23187;62623;26-06-2023;06/26/2023;2023;2;6;26;26;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23188;62723;27-06-2023;06/27/2023;2023;2;6;27;26;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23189;62823;28-06-2023;06/28/2023;2023;2;6;28;26;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23190;62923;29-06-2023;06/29/2023;2023;2;6;29;26;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23191;63023;30-06-2023;06/30/2023;2023;2;6;30;26;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23192;70123;01-07-2023;07-01-2023;2023;3;7;1;26;Sat;7;01-01-1960;CANADA;ETC/GMT+7;GMT-07:00;-25200
23193;70223;02-07-2023;07-02-2023;2023;3;7;2;27;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23194;70323;03-07-2023;07-03-2023;2023;3;7;3;27;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23195;70423;04-07-2023;07-04-2023;2023;3;7;4;27;Tue;3;01-01-1960;USINDEPENDENCE;ETC/GMT+7;GMT-07:00;-25200
23196;70523;05-07-2023;07-05-2023;2023;3;7;5;27;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23197;70623;06-07-2023;07-06-2023;2023;3;7;6;27;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23198;70723;07-07-2023;07-07-2023;2023;3;7;7;27;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23199;70823;08-07-2023;07-08-2023;2023;3;7;8;27;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23200;70923;09-07-2023;07-09-2023;2023;3;7;9;28;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23201;71023;10-07-2023;07-10-2023;2023;3;7;10;28;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23202;71123;11-07-2023;07-11-2023;2023;3;7;11;28;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23203;71223;12-07-2023;07-12-2023;2023;3;7;12;28;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23204;71323;13-07-2023;07/13/2023;2023;3;7;13;28;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23205;71423;14-07-2023;07/14/2023;2023;3;7;14;28;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23206;71523;15-07-2023;07/15/2023;2023;3;7;15;28;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23207;71623;16-07-2023;07/16/2023;2023;3;7;16;29;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23208;71723;17-07-2023;07/17/2023;2023;3;7;17;29;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23209;71823;18-07-2023;07/18/2023;2023;3;7;18;29;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23210;71923;19-07-2023;07/19/2023;2023;3;7;19;29;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23211;72023;20-07-2023;07/20/2023;2023;3;7;20;29;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23212;72123;21-07-2023;07/21/2023;2023;3;7;21;29;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23213;72223;22-07-2023;07/22/2023;2023;3;7;22;29;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23214;72323;23-07-2023;07/23/2023;2023;3;7;23;30;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23215;72423;24-07-2023;07/24/2023;2023;3;7;24;30;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23216;72523;25-07-2023;07/25/2023;2023;3;7;25;30;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23217;72623;26-07-2023;07/26/2023;2023;3;7;26;30;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23218;72723;27-07-2023;07/27/2023;2023;3;7;27;30;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23219;72823;28-07-2023;07/28/2023;2023;3;7;28;30;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23220;72923;29-07-2023;07/29/2023;2023;3;7;29;30;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23221;73023;30-07-2023;07/30/2023;2023;3;7;30;31;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23222;73123;31-07-2023;07/31/2023;2023;3;7;31;31;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23223;80123;01-08-2023;08-01-2023;2023;3;8;1;31;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23224;80223;02-08-2023;08-02-2023;2023;3;8;2;31;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23225;80323;03-08-2023;08-03-2023;2023;3;8;3;31;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23226;80423;04-08-2023;08-04-2023;2023;3;8;4;31;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23227;80523;05-08-2023;08-05-2023;2023;3;8;5;31;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23228;80623;06-08-2023;08-06-2023;2023;3;8;6;32;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23229;80723;07-08-2023;08-07-2023;2023;3;8;7;32;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23230;80823;08-08-2023;08-08-2023;2023;3;8;8;32;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23231;80923;09-08-2023;08-09-2023;2023;3;8;9;32;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23232;81023;10-08-2023;08-10-2023;2023;3;8;10;32;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23233;81123;11-08-2023;08-11-2023;2023;3;8;11;32;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23234;81223;12-08-2023;08-12-2023;2023;3;8;12;32;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23235;81323;13-08-2023;08/13/2023;2023;3;8;13;33;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23236;81423;14-08-2023;08/14/2023;2023;3;8;14;33;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23237;81523;15-08-2023;08/15/2023;2023;3;8;15;33;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23238;81623;16-08-2023;08/16/2023;2023;3;8;16;33;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23239;81723;17-08-2023;08/17/2023;2023;3;8;17;33;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23240;81823;18-08-2023;08/18/2023;2023;3;8;18;33;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23241;81923;19-08-2023;08/19/2023;2023;3;8;19;33;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23242;82023;20-08-2023;08/20/2023;2023;3;8;20;34;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23243;82123;21-08-2023;08/21/2023;2023;3;8;21;34;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23244;82223;22-08-2023;08/22/2023;2023;3;8;22;34;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23245;82323;23-08-2023;08/23/2023;2023;3;8;23;34;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23246;82423;24-08-2023;08/24/2023;2023;3;8;24;34;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23247;82523;25-08-2023;08/25/2023;2023;3;8;25;34;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23248;82623;26-08-2023;08/26/2023;2023;3;8;26;34;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23249;82723;27-08-2023;08/27/2023;2023;3;8;27;35;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23250;82823;28-08-2023;08/28/2023;2023;3;8;28;35;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23251;82923;29-08-2023;08/29/2023;2023;3;8;29;35;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23252;83023;30-08-2023;08/30/2023;2023;3;8;30;35;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23253;83123;31-08-2023;08/31/2023;2023;3;8;31;35;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23254;90123;01-09-2023;09-01-2023;2023;3;9;1;35;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23255;90223;02-09-2023;09-02-2023;2023;3;9;2;35;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23256;90323;03-09-2023;09-03-2023;2023;3;9;3;36;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23257;90423;04-09-2023;09-04-2023;2023;3;9;4;36;Mon;2;01-01-1960;LABOR;ETC/GMT+7;GMT-07:00;-25200
23258;90523;05-09-2023;09-05-2023;2023;3;9;5;36;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23259;90623;06-09-2023;09-06-2023;2023;3;9;6;36;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23260;90723;07-09-2023;09-07-2023;2023;3;9;7;36;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23261;90823;08-09-2023;09-08-2023;2023;3;9;8;36;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23262;90923;09-09-2023;09-09-2023;2023;3;9;9;36;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23263;91023;10-09-2023;09-10-2023;2023;3;9;10;37;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23264;91123;11-09-2023;09-11-2023;2023;3;9;11;37;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23265;91223;12-09-2023;09-12-2023;2023;3;9;12;37;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23266;91323;13-09-2023;09/13/2023;2023;3;9;13;37;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23267;91423;14-09-2023;09/14/2023;2023;3;9;14;37;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23268;91523;15-09-2023;09/15/2023;2023;3;9;15;37;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23269;91623;16-09-2023;09/16/2023;2023;3;9;16;37;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23270;91723;17-09-2023;09/17/2023;2023;3;9;17;38;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23271;91823;18-09-2023;09/18/2023;2023;3;9;18;38;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23272;91923;19-09-2023;09/19/2023;2023;3;9;19;38;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23273;92023;20-09-2023;09/20/2023;2023;3;9;20;38;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23274;92123;21-09-2023;09/21/2023;2023;3;9;21;38;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23275;92223;22-09-2023;09/22/2023;2023;3;9;22;38;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23276;92323;23-09-2023;09/23/2023;2023;3;9;23;38;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23277;92423;24-09-2023;09/24/2023;2023;3;9;24;39;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23278;92523;25-09-2023;09/25/2023;2023;3;9;25;39;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23279;92623;26-09-2023;09/26/2023;2023;3;9;26;39;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23280;92723;27-09-2023;09/27/2023;2023;3;9;27;39;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23281;92823;28-09-2023;09/28/2023;2023;3;9;28;39;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23282;92923;29-09-2023;09/29/2023;2023;3;9;29;39;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23283;93023;30-09-2023;09/30/2023;2023;3;9;30;39;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23284;100123;01-10-2023;10-01-2023;2023;4;10;1;40;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23285;100223;02-10-2023;10-02-2023;2023;4;10;2;40;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23286;100323;03-10-2023;10-03-2023;2023;4;10;3;40;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23287;100423;04-10-2023;10-04-2023;2023;4;10;4;40;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23288;100523;05-10-2023;10-05-2023;2023;4;10;5;40;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23289;100623;06-10-2023;10-06-2023;2023;4;10;6;40;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23290;100723;07-10-2023;10-07-2023;2023;4;10;7;40;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23291;100823;08-10-2023;10-08-2023;2023;4;10;8;41;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23292;100923;09-10-2023;10-09-2023;2023;4;10;9;41;Mon;2;01-01-1960;THANKSGIVINGCANADA;ETC/GMT+7;GMT-07:00;-25200
23293;101023;10-10-2023;10-10-2023;2023;4;10;10;41;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23294;101123;11-10-2023;10-11-2023;2023;4;10;11;41;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23295;101223;12-10-2023;10-12-2023;2023;4;10;12;41;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23296;101323;13-10-2023;10/13/2023;2023;4;10;13;41;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23297;101423;14-10-2023;10/14/2023;2023;4;10;14;41;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23298;101523;15-10-2023;10/15/2023;2023;4;10;15;42;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23299;101623;16-10-2023;10/16/2023;2023;4;10;16;42;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23300;101723;17-10-2023;10/17/2023;2023;4;10;17;42;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23301;101823;18-10-2023;10/18/2023;2023;4;10;18;42;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23302;101923;19-10-2023;10/19/2023;2023;4;10;19;42;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23303;102023;20-10-2023;10/20/2023;2023;4;10;20;42;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23304;102123;21-10-2023;10/21/2023;2023;4;10;21;42;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23305;102223;22-10-2023;10/22/2023;2023;4;10;22;43;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23306;102323;23-10-2023;10/23/2023;2023;4;10;23;43;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23307;102423;24-10-2023;10/24/2023;2023;4;10;24;43;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23308;102523;25-10-2023;10/25/2023;2023;4;10;25;43;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23309;102623;26-10-2023;10/26/2023;2023;4;10;26;43;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23310;102723;27-10-2023;10/27/2023;2023;4;10;27;43;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23311;102823;28-10-2023;10/28/2023;2023;4;10;28;43;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23312;102923;29-10-2023;10/29/2023;2023;4;10;29;44;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23313;103023;30-10-2023;10/30/2023;2023;4;10;30;44;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23314;103123;31-10-2023;10/31/2023;2023;4;10;31;44;Tue;3;01-01-1960;HALLOWEEN;ETC/GMT+7;GMT-07:00;-25200
23315;110123;01-11-2023;11-01-2023;2023;4;11;1;44;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23316;110223;02-11-2023;11-02-2023;2023;4;11;2;44;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23317;110323;03-11-2023;11-03-2023;2023;4;11;3;44;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23318;110423;04-11-2023;11-04-2023;2023;4;11;4;44;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23319;110523;05-11-2023;11-05-2023;2023;4;11;5;45;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23320;110623;06-11-2023;11-06-2023;2023;4;11;6;45;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23321;110723;07-11-2023;11-07-2023;2023;4;11;7;45;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23322;110823;08-11-2023;11-08-2023;2023;4;11;8;45;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23323;110923;09-11-2023;11-09-2023;2023;4;11;9;45;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23324;111023;10-11-2023;11-10-2023;2023;4;11;10;45;Fri;6;01-01-1960;VETERANSUSG;ETC/GMT+7;GMT-07:00;-25200
23325;111123;11-11-2023;11-11-2023;2023;4;11;11;45;Sat;7;01-01-1960;VETERANS;ETC/GMT+7;GMT-07:00;-25200
23326;111223;12-11-2023;11-12-2023;2023;4;11;12;46;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23327;111323;13-11-2023;11/13/2023;2023;4;11;13;46;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23328;111423;14-11-2023;11/14/2023;2023;4;11;14;46;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23329;111523;15-11-2023;11/15/2023;2023;4;11;15;46;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23330;111623;16-11-2023;11/16/2023;2023;4;11;16;46;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23331;111723;17-11-2023;11/17/2023;2023;4;11;17;46;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23332;111823;18-11-2023;11/18/2023;2023;4;11;18;46;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23333;111923;19-11-2023;11/19/2023;2023;4;11;19;47;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23334;112023;20-11-2023;11/20/2023;2023;4;11;20;47;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23335;112123;21-11-2023;11/21/2023;2023;4;11;21;47;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23336;112223;22-11-2023;11/22/2023;2023;4;11;22;47;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23337;112323;23-11-2023;11/23/2023;2023;4;11;23;47;Thu;5;01-01-1960;THANKSGIVING;ETC/GMT+7;GMT-07:00;-25200
23338;112423;24-11-2023;11/24/2023;2023;4;11;24;47;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23339;112523;25-11-2023;11/25/2023;2023;4;11;25;47;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23340;112623;26-11-2023;11/26/2023;2023;4;11;26;48;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23341;112723;27-11-2023;11/27/2023;2023;4;11;27;48;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23342;112823;28-11-2023;11/28/2023;2023;4;11;28;48;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23343;112923;29-11-2023;11/29/2023;2023;4;11;29;48;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23344;113023;30-11-2023;11/30/2023;2023;4;11;30;48;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23345;120123;01-12-2023;12-01-2023;2023;4;12;1;48;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23346;120223;02-12-2023;12-02-2023;2023;4;12;2;48;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23347;120323;03-12-2023;12-03-2023;2023;4;12;3;49;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23348;120423;04-12-2023;12-04-2023;2023;4;12;4;49;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23349;120523;05-12-2023;12-05-2023;2023;4;12;5;49;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23350;120623;06-12-2023;12-06-2023;2023;4;12;6;49;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23351;120723;07-12-2023;12-07-2023;2023;4;12;7;49;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23352;120823;08-12-2023;12-08-2023;2023;4;12;8;49;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23353;120923;09-12-2023;12-09-2023;2023;4;12;9;49;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23354;121023;10-12-2023;12-10-2023;2023;4;12;10;50;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
